"","CAND_ID","CAND_NAME","CAND_PTY_AFFILIATION","CAND_ELECTION_YR","CAND_OFFICE","CAND_OFFICE_ST","CAND_OFFICE_DISTRICT","CAND_PCC"
"1851","H6MI16034","DINGELL, JOHN D. MR.","DEM",2012,"H","MI",12,"C00002600"
"1852","H6MN01174","WALZ, TIMOTHY J.","DEM",2012,"H","MN",1,"C00409409"
"1853","H6MN05183","ELLISON, KEITH MAURICE","DEM",2012,"H","MN",5,"C00422410"
"1854","H6MN06074","BACHMANN, MICHELE","REP",2012,"H","MN",6,"C00410118"
"1855","H6MO02285","WEBER, GEORGE D.","DEM",2012,"H","MO",2,""
"1856","H6MO05189","TURK, JACOB","REP",2012,"H","MO",5,"C00425983"
"1857","H6MO08084","EMERSON, JOANN","REP",2012,"H","MO",8,"C00320457"
"1858","H6NC04037","PRICE, DAVID","DEM",2012,"H","NC",4,"C00195628"
"1859","H6NC08111","KISSELL, LARRY W","DEM",2012,"H","NC",8,"C00433763"
"1860","H6NC11172","SHULER, JOSEPH HEATH","DEM",2012,"H","NC",11,"C00413393"
"1861","H6NE03115","SMITH, ADRIAN","REP",2012,"H","NE",3,"C00412890"
"1862","H6NH01230","SHEA-PORTER, CAROL","DEM",2012,"H","NH",1,"C00419978"
"1863","H6NJ06187","CHIVUKULA, UPENDRA J","DEM",2012,"H","NJ",7,"C00415828"
"1864","H6NJ08118","PASCRELL, WILLIAM J JR","DEM",2012,"H","NJ",9,"C00313510"
"1865","H6NJ09165","ROTHMAN, STEVEN R.","DEM",2012,"H","NJ",9,"C00313494"
"1866","H6NJ12136","LANCE, LEONARD","REP",2012,"H","NJ",7,"C00444224"
"1867","H6NJ12144","HOLT, RUSH D.","DEM",2012,"H","NJ",12,"C00313684"
"1868","H6NJ13191","SIRES, ALBIO","DEM",2012,"H","NJ",8,"C00410753"
"1869","H6NV01158","WEGNER, KENNETH","REP",2012,"H","NV",4,"C00517003"
"1870","H6NV02164","HELLER, DEAN","REP",2012,"H","NV",2,"C00410837"
"1871","H6NV02172","ANGLE, SHARRON E","REP",2012,"H","NV",2,"C00460758"
"1872","H6NV03014","MICHAELS, BARRY","DEM",2012,"H","NV",3,"C00417410"
"1873","H6NY00060","BARRON, CHARLES","DEM",2012,"H","NY",8,"C00518696"
"1874","H6NY03031","SLAUGHTER, LOUISE M","DEM",2012,"H","NY",25,"C00213611"
"1875","H6NY04112","MCCARTHY, CAROLYN","DEM",2012,"H","NY",4,"C00318931"
"1876","H6NY18153","RUSSELL, JIM","REP",2012,"H","NY",17,"C00428292"
"1877","H6NY19029","RANGEL, CHARLES B","DEM",2012,"H","NY",13,"C00302422"
"1878","H6NY25125","MAFFEI, DANIEL BENJAMIN MR.","DEM",2012,"H","NY",24,"C00417550"
"1879","H6OH02086","SCHMIDT, JEANNETTE H","REP",2012,"H","OH",2,"C00410647"
"1880","H6OH02110","SINNARD, JEFFREY R","DEM",2012,"H","OH",1,"C00411488"
"1881","H6OH04082","JORDAN, JAMES D.","REP",2012,"H","OH",4,"C00416594"
"1882","H6OH06095","WILSON, CHARLES A","DEM",2012,"H","OH",6,"C00412015"
"1883","H6OH11103","BLANCHARD, DALE VIRGIL","DEM",2012,"H","OH",14,"C00361436"
"1884","H6OH13133","SUTTON, BETTY S","DEM",2012,"H","OH",16,"C00417816"
"1885","H6OH15104","KILROY, MARY JO","DEM",2012,"H","OH",3,"C00416156"
"1886","H6OH18157","SPACE, ZACHARY T","DEM",2012,"H","OH",18,"C00416818"
"1887","H6OH23033","KUCINICH, DENNIS J","DEM",2012,"H","OH",9,"C00325704"
"1888","H6OR02116","WALDEN, GREGORY P MR.","REP",2012,"H","OR",2,"C00333427"
"1889","H6OR03064","BLUMENAUER, EARL","DEM",2012,"H","OR",3,"C00307314"
"1890","H6OR04047","DEFAZIO, PETER A","DEM",2012,"H","OR",4,"C00215905"
"1891","H6PA04110","ALTMIRE, JASON","DEM",2012,"H","PA",12,"C00413310"
"1892","H6PA10109","CARNEY, CHRISTOPHER P","DEM",2012,"H","PA",10,"C00414391"
"1893","H6PA16197","PITTS, JOSEPH R.","REP",2012,"H","PA",16,"C00310136"
"1894","H6PA17120","STILP, GENE","DEM",2012,"H","PA",11,"C00509653"
"1895","H6RI02227","MATSON, JOHN O","DEM",2012,"H","RI",2,"C00487355"
"1896","H6TN01388","ROE, DAVID PHILLIP DR.","REP",2012,"H","TN",1,"C00444471"
"1897","H6TN09068","COHEN, STEPHEN IRA","DEM",2012,"H","TN",9,"C00422980"
"1898","H6TX00115","REYES, SILVESTRE","DEM",2012,"H","TX",16,"C00309237"
"1899","H6TX08100","BRADY, KEVIN","REP",2012,"H","TX",8,"C00311043"
"1900","H6TX09033","LAMPSON, NICHOLAS","DEM",2012,"H","TX",14,"C00508077"
"1901","H6TX12060","GRANGER, KAY","REP",2012,"H","TX",12,"C00310532"
"1902","H6TX12078","BURCH, WILLIAM (BILL)PAUL","REP",2012,"H","TX",25,"C00498964"
"1903","H6TX15055","HINOJOSA, RUBEN E.","DEM",2012,"H","TX",15,"C00310896"
"1904","H6TX15113","ZAMORA, EDDIE","REP",2012,"H","TX",15,"C00427708"
"1905","H6TX16111","MENDOZA, BEN","DEM",2012,"H","TX",16,""
"1906","H6TX21012","SMITH, LAMAR","REP",2012,"H","TX",21,"C00197160"
"1907","H6TX22101","PAUL, RONALD E.","REP",2012,"H","TX",14,"C00305342"
"1908","H6TX22143","STOCKMAN, STEVE","REP",2012,"H","TX",36,"C00518241"
"1909","H6VA01117","SCOTT, ROBERT C","DEM",2012,"H","VA",3,"C00256925"
"1910","H6VA10050","WOLF, FRANK R","REP",2012,"H","VA",10,"C00166017"
"1911","H6VT00160","WELCH, PETER","DEM",2012,"H","VT",0,"C00413179"
"1912","H6WA06021","DICKS, NORMAN D","DEM",2012,"H","WA",6,"C00037606"
"1913","H6WA07409","RIVERS, DONOVAN DON","DEM",2012,"H","WA",7,"C00512137"
"1914","H6WA08068","BURNER, DARCY","DEM",2012,"H","WA",1,"C00505412"
"1915","H6WA09025","SMITH, D ADAM","DEM",2012,"H","WA",9,"C00304709"
"1916","H6WI03099","KIND, RON","DEM",2012,"H","WI",3,"C00312017"
"1917","H6WI08106","WALL, JAMES RICHARD JR","DEM",2012,"H","WI",8,"C00503854"
"1918","H6WV04057","RAHALL, NICK JOE II","DEM",2012,"H","WV",3,"C00081356"
"1919","H8AL05109","GRIFFITH, R PARKER","REP",2012,"H","AL",5,"C00509372"
"1920","H8AZ01104","KIRKPATRICK, ANN","DEM",2012,"H","AZ",1,"C00437293"
"1921","H8AZ01161","OLIVAS, MIGUEL MIKE","DEM",2012,"H","AZ",1,"C00512301"
"1922","H8AZ04116","DEWITT, REBECCA","DEM",2012,"H","AZ",4,""
"1923","H8CA01109","THOMPSON, MIKE MR.","DEM",2012,"H","CA",5,"C00326363"
"1924","H8CA04152","MCCLINTOCK, THOMAS","REP",2012,"H","CA",4,"C00446815"
"1925","H8CA05035","PELOSI, NANCY","DEM",2012,"H","CA",12,"C00213512"
"1926","H8CA07031","FULLER-KENDALL, VIRGINIA","DEM",2012,"H","CA",11,"C00482976"
"1927","H8CA09060","LEE, BARBARA","DEM",2012,"H","CA",13,"C00331769"
"1928","H8CA12098","ESHOO, ANNA","DEM",2012,"H","CA",18,"C00258475"
"1929","H8CA12148","MOLONEY, MICHAEL J.","DEM",2012,"H","CA",14,""
"1930","H8CA12171","SPEIER, JACKIE","DEM",2012,"H","CA",14,"C00443705"
"1931","H8CA17089","TAYLOR, JEFF","REP",2012,"H","CA",20,"C00438317"
"1932","H8CA20059","NUNES, DEVIN GERALD","REP",2012,"H","CA",22,"C00370056"
"1933","H8CA22089","CAPPS, LOIS","DEM",2012,"H","CA",24,"C00331389"
"1934","H8CA25058","CONAWAY, JACQUESE L","DEM",2012,"H","CA",8,"C00445106"
"1935","H8CA27088","SINGH, NAVRAJ","REP",2012,"H","CA",30,"C00467712"
"1936","H8CA32039","KAHN, SANFORD W","REP",2012,"H","CA",47,"C00514000"
"1937","H8CA33243","CROWLEY, DAVID COCHRANE II","REP",2012,"H","CA",37,"C00443051"
"1938","H8CA34068","NAPOLITANO, GRACE","DEM",2012,"H","CA",32,"C00334706"
"1939","H8CA35032","DREIER, DAVID","REP",2012,"H","CA",26,"C00088658"
"1940","H8CA36097","HAHN, JANICE","DEM",2012,"H","CA",44,"C00493023"
"1941","H8CA37079","LEWIS, JERRY","REP",2012,"H","CA",41,"C00090357"
"1942","H8CA37137","RICHARDSON, LAURA","DEM",2012,"H","CA",44,"C00434571"
"1943","H8CA41063","MILLER, GARY G","REP",2012,"H","CA",31,"C00331496"
"1944","H8CA41139","RAMIREZ-DEAN, RITA DR","DEM",2012,"H","CA",31,"C00443424"
"1945","H8CA42061","ROHRABACHER, DANA","REP",2012,"H","CA",48,"C00224691"
"1946","H8CA42210","WILLIAMSON, MICHAEL DALE","DEM",2012,"H","CA",42,"C00524231"
"1947","H8CA44034","BONO MACK, MARY","REP",2012,"H","CA",36,"C00332890"
"1948","H8CA44091","HEDRICK, BILL","DEM",2012,"H","CA",44,"C00436758"
"1949","H8CA45122","PEARNE, GEORGE","REP",2012,"H","CA",41,""
"1950","H8CA47052","LAUTEN, ROBERT EDMUND","REP",2012,"H","CA",39,"C00496554"
"1951","H8CA52052","HUNTER, DUNCAN D.","REP",2012,"H","CA",50,"C00433524"
"1952","H8CA53019","CRIMMINS, MICHAEL ","REP",2012,"H","CA",51,"C00514802"
"1953","H8CO02137","POLIS, JARED","DEM",2012,"H","CO",2,"C00435370"
"1954","H8CO06138","COFFMAN, MICHAEL","REP",2012,"H","CO",6,"C00497180"
"1955","H8CT01046","LARSON, JOHN B","DEM",2012,"H","CT",1,"C00330142"
"1956","H8CT04172","HIMES, JIM","DEM",2012,"H","CT",4,"C00434191"
"1957","H8FL01099","BRYAN, JAMES E","DEM",2012,"H","FL",1,"C00512210"
"1958","H8FL06056","STEARNS, CLIFFORD B.","REP",2012,"H","FL",3,"C00229377"
"1959","H8FL15107","POSEY, BILL","REP",2012,"H","FL",8,"C00444968"
"1960","H8FL16022","ROONEY, TOM","REP",2012,"H","FL",17,"C00432906"
"1961","H8FL22038","WEST, ALLEN B MR.","REP",2012,"H","FL",18,"C00435628"
"1962","H8FL25015","GARCIA, JOE","DEM",2012,"H","FL",26,"C00521781"
"1963","H8GA10049","BROUN, PAUL COLLINS","REP",2012,"H","GA",10,"C00432955"
"1964","H8HI01176","AMSTERDAM, C KAUI JOCHANAN","REP",2012,"H","HI",1,""
"1965","H8ID02064","SIMPSON, MICHAEL K","REP",2012,"H","ID",2,"C00331397"
"1966","H8IL09067","SCHAKOWSKY, JANICE D","DEM",2012,"H","IL",9,"C00327023"
"1967","H8IL11113","HALVORSON, DEBORAH","DEM",2012,"H","IL",2,"C00539932"
"1968","H8IL12053","WIEZER, KENNETH CHARLES ""BUD""","DEM",2012,"H","IL",12,"C00351627"
"1969","H8IL13069","BIGGERT, JUDY","REP",2012,"H","IL",11,"C00330241"
"1970","H8IL14067","FOSTER, G. WILLIAM (BILL)","DEM",2012,"H","IL",11,"C00435099"
"1971","H8IL18043","SCHOCK, AARON JON MR.","REP",2012,"H","IL",18,"C00437756"
"1972","H8IL21021","COSTELLO, JERRY F","DEM",2012,"H","IL",12,"C00238444"
"1973","H8IN01096","LEYVA, MARK J","REP",2012,"H","IN",1,"C00357434"
"1974","H8IN02060","PENCE, MIKE","REP",2012,"H","IN",6,"C00350397"
"1975","H8IN04058","HOPE, STEPHEN GREGORY","DEM",2012,"H","IN",3,""
"1976","H8IN05097","MCGOFF, JOHN P","REP",2012,"H","IN",5,"C00432948"
"1977","H8IN07150","HARMON, WAYNE E","REP",2012,"H","IN",7,"C00496695"
"1978","H8IN07184","CARSON, ANDRE","DEM",2012,"H","IN",7,"C00442921"
"1979","H8IN07259","PING, CATHERINE (CAT)","REP",2012,"H","IN",7,""
"1980","H8IN07267","SHOUSE, LAWRENCE B (LARRY)","REP",2012,"H","IN",7,""
"1981","H8KS02090","JENKINS, LYNN","REP",2012,"H","KS",2,"C00433730"
"1982","H8KY02031","GUTHRIE, S. BRETT HON.","REP",2012,"H","KY",2,"C00445023"
"1983","H8LA00017","CASSIDY, WILLIAM","REP",2012,"H","LA",6,"C00451807"
"1984","H8LA02054","RICHMOND, CEDRIC L.","DEM",2012,"H","LA",2,"C00451336"
"1985","H8LA04225","FLEMING, JOHN C MR. JR.","REP",2012,"H","LA",4,"C00445015"
"1986","H8MA02041","NEAL, RICHARD E MR.","DEM",2012,"H","MA",1,"C00226522"
"1987","H8MA04047","ROBINSON, HERBERT WILLIAM","DEM",2012,"H","MA",4,"C00451146"
"1988","H8MA05143","TSONGAS, NICOLA S","DEM",2012,"H","MA",3,"C00433136"
"1989","H8MA08071","CAPUANO, MICHAEL E","DEM",2012,"H","MA",7,"C00336388"
"1990","H8MD01094","HARRIS, ANDREW P","REP",2012,"H","MD",1,"C00435974"
"1991","H8MD03082","HARRIS, THOMAS E.","REP",2012,"H","MD",3,""
"1992","H8MD04064","REA, JOHN","DEM",2012,"H","MD",4,""
"1993","H8MD07042","BLY, RAY","REP",2012,"H","MD",2,""
"1994","H8ME01120","PINGREE, CHELLIE M","DEM",2012,"H","ME",1,"C00433391"
"1995","H8MI09068","PETERS, GARY","DEM",2012,"H","MI",14,"C00437889"
"1996","H8MI13185","WATERS, MARY","DEM",2012,"H","MI",14,"C00513085"
"1997","H8MN01220","DEMMER, RANDY LEE","REP",2012,"H","MN",1,"C00433821"
"1998","H8MN03077","PAULSEN, ERIK","REP",2012,"H","MN",3,"C00439661"
"1999","H8MN06047","KLINE, JOHN PAUL JR","REP",2012,"H","MN",2,"C00326629"
"2000","H8MN06070","IMMELMAN, AUBREY","REP",2012,"H","MN",6,"C00454488"
"2001","H8MO02158","HAAS, WILLIAM C","DEM",2012,"H","MO",2,"C00517094"
"2002","H8MO09153","LUETKEMEYER, W BLAINE","REP",2012,"H","MO",3,"C00458679"
"2003","H8MS03067","HARPER, GREGG","REP",2012,"H","MS",3,"C00441295"
"2004","H8NC07044","MCINTYRE, MIKE REP.","DEM",2012,"H","NC",7,"C00306829"
"2005","H8NC07051","CROW, RANDOLPH WILSON","REP",2012,"H","NC",7,"C00353433"
"2006","H8NC11061","CAMPBELL, CHARLES SPENCER JR","REP",2012,"H","NC",11,"C00500272"
"2007","H8NE02139","TERRY, LEE","REP",2012,"H","NE",2,"C00330811"
"2008","H8NJ02133","STEIN, GARY","DEM",2012,"H","NJ",2,""
"2009","H8NJ03073","PALLONE, FRANK JR","DEM",2012,"H","NJ",6,"C00226928"
"2010","H8NJ04014","SMITH, CHRISTOPHER H.","REP",2012,"H","NJ",4,"C00096412"
"2011","H8NJ05052","GARRETT, SCOTT REP.","REP",2012,"H","NJ",5,"C00386110"
"2012","H8NM01224","HEINRICH, MARTIN","DEM",2012,"H","NM",1,"C00434563"
"2013","H8NM01257","GRISHAM, MICHELLE","DEM",2012,"H","NM",1,"C00501254"
"2014","H8NM02107","MCKINNON, FRANK","DEM",2012,"H","NM",2,"C00513960"
"2015","H8NM03170","MONTOYA, HARRY B","DEM",2012,"H","NM",3,"C00442780"
"2016","H8NM03196","LUJAN, BEN R MR.","DEM",2012,"H","NM",3,"C00443689"
"2017","H8NV00065","LEEDS, ROBERT X","REP",2012,"H","NV",4,"C00439141"
"2018","H8NV01071","BERKLEY, SHELLEY","DEM",2012,"H","NV",1,"C00325738"
"2019","H8NV01196","DYER, CHRISTOPHER ALAN","REP",2012,"H","NV",3,"C00448068"
"2020","H8NV03036","TITUS, DINA","DEM",2012,"H","NV",1,"C00499467"
"2021","H8NY03052","GIBBONS, WILLIAM","REP",2012,"H","NY",14,""
"2022","H8NY03128","KEOUGH, JAMES PATRICK","DEM",2012,"H","NY",3,"C00444232"
"2023","H8NY06048","MEEKS, GREGORY W.","DEM",2012,"H","NY",5,"C00430991"
"2024","H8NY07046","CROWLEY, JOSEPH","DEM",2012,"H","NY",14,"C00338954"
"2025","H8NY09091","WEINER, ANTHONY D MR","DEM",2012,"H","NY",9,"C00327742"
"2026","H8NY15122","SCHLEY, CRAIG","DEM",2012,"H","NY",13,"C00453043"
"2027","H8NY19058","ENGEL, ELIOT L","DEM",2012,"H","NY",16,"C00236513"
"2028","H8NY20056","LOWEY, NITA M","DEM",2012,"H","NY",17,"C00219881"
"2029","H8NY21203","TONKO, PAUL DAVID","DEM",2012,"H","NY",20,"C00450049"
"2030","H8NY22102","PHILLIPS, GEORGE K","REP",2012,"H","NY",22,"C00441212"
"2031","H8NY24066","HANNA, RICHARD","REP",2012,"H","NY",22,"C00451005"
"2032","H8NY26087","BELLAVIA, DAVID GREGORY","REP",2012,"H","NY",27,"C00493916"
"2033","H8NY26095","LEE, CHRISTOPHER J.","REP",2012,"H","NY",26,"C00450148"
"2034","H8NY29032","COLLINS, CHRISTOPHER C","REP",2012,"H","NY",27,"C00520379"
"2035","H8OH01043","CHABOT, STEVE","REP",2012,"H","OH",1,"C00301838"
"2036","H8OH02074","SMITH, WILLIAM ROBERT","DEM",2012,"H","OH",2,""
"2037","H8OH02090","KRIKORIAN, DAVID","DEM",2012,"H","OH",2,"C00449330"
"2038","H8OH03098","ESRATI, DAVID","DEM",2012,"H","OH",10,"C00448266"
"2039","H8OH05036","LATTA, ROBERT EDWARD MR","REP",2012,"H","OH",5,"C00438697"
"2040","H8OH07065","AUSTRIA, STEVE C","REP",2012,"H","OH",7,"C00440115"
"2041","H8OH07099","NEUHARDT, SHAREN SWARTZ","DEM",2012,"H","OH",10,"C00443143"
"2042","H8OH11141","FUDGE, MARCIA L","DEM",2012,"H","OH",11,"C00454694"
"2043","H8OH11166","POWELL, ISAAC","DEM",2012,"H","OH",11,""
"2044","H8OH15076","STIVERS, STEVE MR.","REP",2012,"H","OH",15,"C00441352"
"2045","H8OH16058","BOCCIERI, JOHN A","DEM",2012,"H","OH",16,"C00435065"
"2046","H8OK03047","ROBBINS, FRANKIE LEE","DEM",2012,"H","OK",3,"C00450981"
"2047","H8OR01072","WU, DAVID","DEM",2012,"H","OR",1,"C00329292"
"2048","H8OR03045","LOPEZ, DELIA","REP",2012,"H","OR",3,"C00453860"
"2049","H8OR05107","SCHRADER, KURT","DEM",2012,"H","OR",5,"C00446906"
"2050","H8PA01153","BRADY, ROBERT A","DEM",2012,"H","PA",1,"C00333740"
"2051","H8PA01187","FEATHERMAN, JOHN ","REP",2012,"H","PA",1,"C00520882"
"2052","H8PA03100","BOND, TANYA ELIZABETH DR REV","DEM",2012,"H","PA",4,""
"2053","H8PA05071","THOMPSON, GLENN","REP",2012,"H","PA",5,"C00444620"
"2054","H8PR00062","PIERLUISI, PEDRO R","DEM",2012,"H","PR",0,"C00435636"
"2055","H8SC01082","JENERETTE, KATHERINE","REP",2012,"H","SC",7,"C00518845"
"2056","H8SC02098","BLACK, PHILIP H","REP",2012,"H","SC",2,"C00447896"
"2057","H8SC03062","DOYLE, BRIAN LAMONT","DEM",2012,"H","SC",3,"C00515296"
"2058","H8TN02069","DUNCAN, JOHN J REP. JR.","REP",2012,"H","TN",2,"C00229104"
"2059","H8TN09056","LUNATI, ERNEST H","REP",2012,"H","TN",9,""
"2060","H8TX03065","PIERCE, HARRY LEE","REP",2012,"H","TX",3,"C00520403"
"2061","H8TX04139","HATHCOX, VALINDA","DEM",2012,"H","TX",4,"C00490722"
"2062","H8TX10060","GRANT, DANIEL SCOTT","DEM",2012,"H","TX",10,"C00504795"
"2063","H8TX18139","FAULK, JOHN M SR.","REP",2012,"H","TX",14,"C00441840"
"2064","H8TX20077","GONZALEZ, CHARLES A.","DEM",2012,"H","TX",20,"C00330084"
"2065","H8TX22073","HARPER, GEORGE","REP",2012,"H","TX",14,"C00500660"
"2066","H8TX22107","OLSON, PETER G","REP",2012,"H","TX",22,"C00437913"
"2067","H8TX28013","RODRIGUEZ, CIRO D.","DEM",2012,"H","TX",23,"C00326066"
"2068","H8UT02164","JENKINS, BRIAN E","REP",2012,"H","UT",3,""
"2069","H8UT02214","GRAY, KENNETH L","REP",2012,"H","UT",4,"C00448282"
"2070","H8UT03089","CHAFFETZ, JASON","REP",2012,"H","UT",3,"C00431684"
"2071","H8VA01147","WITTMAN, ROB","REP",2012,"H","VA",1,"C00441014"
"2072","H8VA11062","CONNOLLY, GERRY","DEM",2012,"H","VA",11,"C00445452"
"2073","H8WA01051","RUDERMAN, LAURA","DEM",2012,"H","WA",1,"C00497214"
"2074","H8WA05144","YEAROUT, RANDALL","REP",2012,"H","WA",5,"C00524827"
"2075","H8WA07132","MCDERMOTT, JAMES","DEM",2012,"H","WA",7,"C00223073"
"2076","H8WA08080","ARNOLD, KEITH","DEM",2012,"H","WA",8,"C00453019"
"2077","H8WA08098","ORLINSKI, BOLESLAW (JOHN)","REP",2012,"H","WA",9,""
"2078","H8WA09047","POSTMA, JAMES LEE","REP",2012,"H","WA",9,"C00452995"
"2079","H8WI00018","BALDWIN, TAMMY","DEM",2012,"H","WI",2,"C00326801"
"2080","H8WI01024","RYAN, PAUL D.","REP",2012,"H","WI",1,"C00330894"
"2081","H8WI09050","SENSENBRENNER, F JAMES JR","REP",2012,"H","WI",5,"C00083428"
"2082","H8WY00148","LUMMIS, CYNTHIA MARIE","REP",2012,"H","WY",0,"C00443580"
"2083","S0AZ00194","DEAKIN, JIMMIE LEE JR","REP",2012,"S","AZ",0,"C00458281"
"2084","S0AZ00335","DUDIKOFF, SYDNEY","DEM",2012,"S","AZ",0,"C00508390"
"2085","S0CA00199","FEINSTEIN, DIANNE","DEM",2012,"S","CA",0,"C00539890"
"2086","S0CA00306","RAMIREZ, AL","REP",2012,"S","CA",0,"C00515858"
"2087","S0CT00151","MCMAHON, LINDA","REP",2012,"S","CT",0,"C00467100"
"2088","S0CT00185","WHITNUM, L LEE","DEM",2012,"S","CT",0,"C00478594"
"2089","S0CT00219","HILL, BRIAN KEITH","REP",2012,"S","CT",0,"C00486829"
"2090","S0FL00387","LYNCH, WILLIAM CHARLES","DEM",2012,"S","FL",0,"C00492629"
"2091","S0FL00411","FERRE, MAURICE","DEM",2012,"S","FL",0,"C00469247"
"2092","S0FL00478","BURKETT, GLENN A","DEM",2012,"S","FL",0,"C00482208"
"2093","S0HI00084","AKAKA, DANIEL KAHIKINA","DEM",2012,"S","HI",0,"C00432880"
"2094","S0HI00118","REYES, ARTURO PACHECO","DEM",2012,"S","HI",0,"C00522615"
"2095","S0HI00126","CARROLL, JOHN S","REP",2012,"S","HI",0,"C00502435"
"2096","S0HI00183","ROCO, JOHN","REP",2012,"S","HI",0,""
"2097","S0MA00091","KHAZEI, ALAN","DEM",2012,"S","MA",0,"C00495879"
"2098","S0MA00109","BROWN, SCOTT P","REP",2012,"S","MA",0,"C00467233"
"2099","S0MD00200","VAUGHN, CORROGAN R","REP",2012,"S","MD",0,"C00434522"
"2100","S0MD00309","GARNER, CHRISTOPHER JOHN","DEM",2012,"S","MD",0,"C00505628"
"2101","S0MI00056","DURANT, CLARK","REP",2012,"S","MI",0,"C00501452"
"2102","S0MO00209","MEMOLY, MARK STEPHEN","REP",2012,"S","MO",0,"C00507210"
"2103","S0MO00241","BECK, JERRY GARTH","REP",2012,"S","MO",0,"C00479394"
"2104","S0MO00266","MALDONADO, HECTOR","REP",2012,"S","MO",0,"C00480509"
"2105","S0ND00069","SAND, DUANE ","REP",2012,"S","ND",0,"C00494948"
"2106","S0ND00127","KALK, BRIAN ","REP",2012,"S","ND",0,"C00492207"
"2107","S0NV00138","ANGLE, SHARRON E","REP",2012,"S","NV",0,"C00460758"
"2108","S0NV00203","TARKANIAN, DANNY","REP",2012,"S","NV",0,"C00465963"
"2109","S0NV00377","BROOKS, SHERRY","REP",2012,"S","NV",0,""
"2110","S0NY00188","CLINTON, HILLARY RODHAM","DEM",2012,"S","NY",0,"C00358895"
"2111","S0NY00410","GILLIBRAND, KIRSTEN ELIZABETH","DEM",2012,"S","NY",0,"C00413914"
"2112","S0NY00550","TOWNSEND, JAY","REP",2012,"S","NY",0,"C00482216"
"2113","S0NY00600","MARAGOS, GEORGE","REP",2012,"S","NY",0,"C00497099"
"2114","S0OH00174","GREGORY, ERIC LAMONT","REP",2012,"S","OH",0,"C00459594"
"2115","S0OH00265","PRYCE, MICHAEL LINDSEY MD","REP",2012,"S","OH",0,"C00486787"
"2116","S0PA00459","KENSINGER, JOHN DANIEL II","REP",2012,"S","PA",0,"C00472084"
"2117","S0PA00491","SCARINGI, MARC ANTHONY","REP",2012,"S","PA",0,"C00491431"
"2118","S0TX00134","SHAPIRO, FLORENCE","REP",2012,"S","TX",0,"C00453316"
"2119","S0TX00142","WILLIAMS, MICHAEL L","REP",2012,"S","TX",0,"C00457960"
"2120","S0TX00167","SHARP, JOHN","DEM",2012,"S","TX",0,"C00458240"
"2121","S0TX00175","CASTANUELA, ANDREW PAREDES","REP",2012,"S","TX",0,"C00462986"
"2122","S0TX00183","GEORGE, MICHAEL  LOUIS","REP",2012,"S","TX",0,"C00464891"
"2123","S0TX00217","PITTENGER, LELA MAE","REP",2012,"S","TX",0,"C00473793"
"2124","S0UT00066","HOWELL, SCOTT N","DEM",2012,"S","UT",0,"C00517987"
"2125","S0UT00173","STOUT, CHRISTOPHER PAUL","DEM",2012,"S","UT",0,"C00476754"
"2126","S0UT00181","CHIU, DAVID Y.","REP",2012,"S","UT",0,""
"2127","S0UT00215","FRIEDBAUM, JEREMY","REP",2012,"S","UT",0,""
"2128","S0UT00231","BRUNSON, LOY","REP",2012,"S","UT",0,""
"2129","S0VA00054","RADTKE, JAMIE L","REP",2012,"S","VA",0,"C00492066"
"2130","S0WA00258","CODAY, ARTHUR JR MD","REP",2012,"S","WA",0,"C00471482"
"2131","S0WV00090","MANCHIN, JOE III","DEM",2012,"S","WV",0,"C00486563"
"2132","S2AZ00141","FLAKE, JEFF","REP",2012,"S","AZ",0,"C00347260"
"2133","S2AZ00166","HACKBARTH, BRYAN KARL","REP",2012,"S","AZ",0,"C00495648"
"2134","S2AZ00174","MCKEE, DOUGLAS CRAIG","REP",2012,"S","AZ",0,"C00496265"
"2135","S2AZ00182","BIVENS, DON","DEM",2012,"S","AZ",0,"C00498758"
"2136","S2AZ00190","CARDON, WILFORD R","REP",2012,"S","AZ",0,"C00501031"
"2137","S2AZ00208","FLORES, TONY ENRIQUE","DEM",2012,"S","AZ",0,"C00504134"
"2138","S2AZ00216","VAN STEENWYK, CLAIR","REP",2012,"S","AZ",0,"C00504910"
"2139","S2AZ00224","CROWE, DAVID","DEM",2012,"S","AZ",0,"C00504472"
"2140","S2AZ00232","CARMONA, RICHARD","DEM",2012,"S","AZ",0,"C00506022"
"2141","S2AZ00240","LYON, JOHN JEFFREY","REP",2012,"S","AZ",0,"C00507129"
"2142","S2AZ00265","RUBEN, DAVID A","DEM",2012,"S","AZ",0,"C00509059"
"2143","S2AZ00281","ACLE, LUIS","REP",2012,"S","AZ",0,""
"2144","S2CA00609","HOLBROOK, KEITH MALLORY","REP",2012,"S","CA",0,"C00476713"
"2145","S2CA00617","STOLLERY, MICHAEL ALAN","REP",2012,"S","CA",0,"C00491852"
"2146","S2CA00625","KONOPIK, DIRK ALLEN","REP",2012,"S","CA",0,"C00501445"
"2147","S2CA00633","TAITZ, ORLY DR","REP",2012,"S","CA",0,"C00505206"
"2148","S2CA00641","EMKEN, ELIZABETH","REP",2012,"S","CA",0,"C00505354"
"2149","S2CA00658","OWENS, JONATHAN DURAND","REP",2012,"S","CA",0,""
"2150","S2CA00666","BORUFF, JOHN EDWARD","REP",2012,"S","CA",0,"C00506501"
"2151","S2CA00682","HUGHES, DANIEL J","REP",2012,"S","CA",0,"C00506741"
